"Cluster" "Outcome.Grp" "Outcome" "Trt.Grp" "Count" "Exposure"
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_63" 3 13 13056.7293189172
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_99" 2 83 148432.246838107
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_23" 3 40 64914.8213833227
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_153" 4 7 12500.6857368357
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_27" 3 72 116977.8614734
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_98" 1 25 42189.7854142321
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_13" 1 87 159364.495805769
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_100" 4 4 12486.3592575114
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_17" 4 90 147864.339559497
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_109" 2 74 149253.544925838
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_143" 4 85 147157.691243181
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_129" 3 35 41645.0007187236
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_72" 4 56 121309.0160073
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_113" 3 25 47323.4988408582
"180.0-360.0" "Bdy-sys_6" "Adv-Ev_47" 1 82 143383.739211012
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_92" 1 63 146404.821196038
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_135" 2 93 165438.395983594
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_1" 3 26 42555.9945838742
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_146" 2 31 44515.559195826
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_4" 1 62 113053.434721247
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_105" 1 71 113879.326920009
"360.0-540.0" "Bdy-sys_1" "Adv-Ev_3" 2 64 117321.95655291
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_54" 3 33 42444.8743484701
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_101" 2 21 44120.2766456681
"180.0-360.0" "Bdy-sys_4" "Adv-Ev_26" 4 74 151417.816612386
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_65" 4 63 118398.712316327
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_8" 4 78 148834.625828558
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_22" 1 5 13551.1586195208
"0.0-180.0" "Bdy-sys_6" "Adv-Ev_43" 1 95 159456.09526836
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_76" 4 21 43805.2674403122
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_21" 2 34 63497.8084372376
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_116" 3 52 79730.6563093278
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_31" 4 5 12899.4339627162
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_31" 1 60 77783.9826988689
"900.0-1080.0" "Bdy-sys_8" "Adv-Ev_66" 1 13 12444.4880823377
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_133" 1 92 158856.323994596
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_88" 4 27 44748.4997855798
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_3" 4 12 12311.0013024661
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_130" 1 94 159830.505202479
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_23" 4 30 64914.8213833227
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_64" 3 93 165768.110792781
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_5" 1 76 144246.56357404
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_154" 3 16 13335.2485805353
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_69" 1 81 118751.745431904
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_125" 2 91 164834.235699568
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_71" 2 8 13300.6292041738
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_23" 2 30 64914.8213833227
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_60" 1 65 115328.750253402
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_88" 3 48 78940.779692863
"0.0-180.0" "Bdy-sys_15" "Adv-Ev_153" 2 97 164963.837365333
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_8" 2 100 164543.992256718
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_93" 1 5 12392.7459034956
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_10" 2 25 42990.7491225651
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_128" 4 64 116033.501605909
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_11" 3 38 43809.5927209634
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_30" 2 21 41196.0823239481
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_57" 4 67 149853.753925672
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_129" 4 25 41645.0007187236
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_34" 2 96 148113.55435259
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_12" 3 21 12908.4554862761
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_21" 1 76 114721.235109701
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_67" 3 19 14439.9896876827
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_119" 3 54 76681.6332453586
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_149" 4 32 77677.3393040408
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_54" 1 5 13208.5130335259
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_8" 4 24 41222.57065671
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_115" 3 47 76694.0384866437
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_125" 4 51 119686.46248854
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_44" 1 21 41717.3999481842
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_30" 4 5 12502.0495295573
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_40" 1 12 12643.7300597013
"540.0-720.0" "Bdy-sys_3" "Adv-Ev_22" 4 34 65735.5186208132
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_69" 4 5 11639.0831147669
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_89" 2 5 13308.1530991279
"0.0-180.0" "Bdy-sys_1" "Adv-Ev_6" 4 100 163490.09997257
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_71" 3 72 149237.191577704
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_16" 3 26 47457.9356342751
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_116" 1 11 14215.3792060555
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_144" 1 6 12643.532687812
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_57" 4 20 43870.8842918413
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_1" 3 57 76697.2180531145
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_134" 1 44 113961.462402588
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_53" 3 19 12630.3365870174
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_46" 4 20 46820.9917478522
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_116" 3 71 120834.99950973
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_31" 4 43 78357.5711862658
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_104" 4 41 74308.9900984464
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_20" 2 53 106597.992973125
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_56" 2 38 78572.7925503563
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_136" 4 86 165810.875223463
"540.0-720.0" "Bdy-sys_7" "Adv-Ev_60" 3 51 77469.6997686504
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_9" 3 15 12598.4745296422
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_128" 2 64 116033.501605909
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_106" 3 48 77836.3638558414
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_124" 1 25 42312.9160519451
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_64" 2 43 76799.0177560422
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_37" 3 89 165506.574722408
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_62" 1 83 160054.714802865
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_13" 2 84 165888.763964687
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_70" 2 92 165385.617726782
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_134" 3 94 165682.451712868
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_111" 4 1 11870.0768168981
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_34" 4 50 73712.6783244978
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_66" 3 111 163375.294952481
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_98" 1 8 12760.2160920374
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_131" 1 68 116205.996823276
"360.0-540.0" "Bdy-sys_13" "Adv-Ev_127" 1 65 115409.075829963
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_49" 1 30 40138.0844966432
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_106" 4 38 77836.3638558414
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_120" 1 13 41888.2709524667
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_41" 2 74 148789.75855129
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_97" 4 14 12304.9659568248
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_91" 1 33 75771.8586755247
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_105" 3 93 151038.458429506
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_18" 2 73 147172.337464457
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_138" 4 8 12579.451010535
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_17" 4 31 41333.8501749995
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_113" 3 56 80640.0128104709
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_101" 3 17 11983.287845459
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_56" 2 82 166269.434043804
"180.0-360.0" "Bdy-sys_10" "Adv-Ev_89" 2 74 149241.256179685
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_133" 3 16 13269.9907890983
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_55" 1 86 142505.003389455
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_27" 1 11 12481.226849348
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_3" 1 74 147353.929405044
"540.0-720.0" "Bdy-sys_15" "Adv-Ev_149" 2 32 77677.3393040408
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_133" 2 6 13269.9907890983
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_59" 2 90 148232.358789857
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_99" 4 29 77645.1268270373
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_134" 4 84 165682.451712868
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_89" 3 46 77335.1980746554
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_17" 2 31 41333.8501749995
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_76" 4 35 76589.4101409158
"0.0-180.0" "Bdy-sys_9" "Adv-Ev_74" 2 81 166070.951114258
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_54" 3 92 151736.639683021
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_56" 2 10 13547.2947528339
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_34" 4 9 11666.9429121352
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_13" 2 27 44358.3002821965
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_39" 3 30 43890.3633350217
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_130" 1 47 76231.8097245861
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_31" 2 61 118764.885215737
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_105" 1 34 74519.1873608712
"900.0-1080.0" "Bdy-sys_1" "Adv-Ev_9" 2 5 12598.4745296422
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_64" 3 53 76799.0177560422
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_130" 3 100 146862.941084598
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_52" 1 7 14389.1455769326
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_108" 4 53 77640.0384290717
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_19" 1 53 114544.163213424
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_127" 4 103 164331.519154922
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_32" 2 27 43005.7929174326
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_54" 2 82 151736.639683021
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_110" 2 6 12828.5145421189
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_79" 1 97 159131.600213726
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_73" 1 58 115230.318899259
"720.0-900.0" "Bdy-sys_5" "Adv-Ev_34" 1 31 42058.2162072796
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_47" 1 68 114690.700057597
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_112" 1 7 11652.833842085
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_6" 3 32 44496.3950802564
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_45" 3 66 71820.3451207168
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_116" 4 9 14321.0959343719
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_26" 2 84 165495.290078956
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_94" 2 82 119406.576649181
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_90" 1 84 145996.907831165
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_91" 3 30 46444.6829626858
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_145" 4 82 151283.161863264
"0.0-180.0" "Bdy-sys_12" "Adv-Ev_112" 4 80 166524.503109802
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_64" 1 92 157968.926870355
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_145" 2 57 120798.465783068
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_132" 4 19 40849.4231017085
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_91" 4 43 79723.7238409459
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_134" 3 50 77962.5730137693
"0.0-180.0" "Bdy-sys_5" "Adv-Ev_39" 4 87 165386.574056533
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_59" 4 90 148232.358789857
"720.0-900.0" "Bdy-sys_4" "Adv-Ev_27" 3 34 44508.1626932242
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_138" 1 18 40461.2267571472
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_153" 1 61 116127.270331539
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_91" 4 4 13269.2781208341
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_110" 1 39 80711.6091522599
"900.0-1080.0" "Bdy-sys_14" "Adv-Ev_136" 2 10 14281.5135920731
"720.0-900.0" "Bdy-sys_8" "Adv-Ev_62" 2 21 42677.3472797481
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_13" 3 37 44358.3002821965
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_46" 3 73 123256.77653378
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_88" 4 87 165577.274387071
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_140" 1 18 42028.301309844
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_10" 1 36 76028.0534264011
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_152" 3 12 12652.1739194107
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_1" 1 80 145054.364304538
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_69" 1 73 147809.397748439
"360.0-540.0" "Bdy-sys_7" "Adv-Ev_57" 2 64 118824.443767842
"360.0-540.0" "Bdy-sys_5" "Adv-Ev_37" 3 79 118643.54986799
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_155" 4 10 13402.0625685677
"540.0-720.0" "Bdy-sys_8" "Adv-Ev_64" 4 43 76799.0177560422
"0.0-180.0" "Bdy-sys_8" "Adv-Ev_62" 4 81 167128.578145434
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_71" 1 38 75842.262508498
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_11" 2 61 119801.465976001
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_58" 4 21 42733.1998198267
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_89" 4 100 164072.401371174
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_28" 4 6 11457.6465813965
"540.0-720.0" "Bdy-sys_1" "Adv-Ev_6" 3 47 76963.479694294
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_79" 4 89 165028.542245115
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_42" 4 37 79524.5373151142
"720.0-900.0" "Bdy-sys_2" "Adv-Ev_18" 2 33 45186.2997766268
"720.0-900.0" "Bdy-sys_7" "Adv-Ev_60" 1 15 40718.1925606223
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_90" 3 34 42632.0078677784
"360.0-540.0" "Bdy-sys_2" "Adv-Ev_12" 3 67 120626.235937357
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_56" 3 20 13547.2947528339
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_16" 1 85 160695.954749051
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_114" 3 68 124649.35320404
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_85" 1 62 117282.076366206
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_134" 1 86 140351.592758284
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_96" 2 40 76886.0422606602
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_72" 1 6 13866.0078988315
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_115" 2 76 119131.534251562
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_129" 2 25 41645.0007187236
"540.0-720.0" "Bdy-sys_5" "Adv-Ev_42" 1 33 75218.3990757152
"720.0-900.0" "Bdy-sys_15" "Adv-Ev_154" 4 21 43808.2175283813
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_13" 4 45 76866.6970431253
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_135" 3 36 40807.5223592037
"180.0-360.0" "Bdy-sys_1" "Adv-Ev_10" 1 84 140822.560962724
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_84" 2 30 42591.2955023809
"0.0-180.0" "Bdy-sys_14" "Adv-Ev_137" 3 109 165351.185863374
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_122" 4 8 13543.4471465705
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_108" 1 68 115360.480812215
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_131" 1 81 144563.870141507
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_53" 3 76 119812.749030125
"360.0-540.0" "Bdy-sys_9" "Adv-Ev_71" 2 73 119224.053834079
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_39" 1 84 146317.521249054
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_88" 2 59 119540.378981003
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_77" 1 16 42319.6762096855
"360.0-540.0" "Bdy-sys_8" "Adv-Ev_61" 1 68 114869.913064002
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_128" 2 86 147826.085499908
"900.0-1080.0" "Bdy-sys_7" "Adv-Ev_56" 1 9 11775.3079678829
"0.0-180.0" "Bdy-sys_2" "Adv-Ev_12" 3 110 164351.450256049
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_117" 4 95 164717.125985788
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_120" 1 34 75526.0096591599
"540.0-720.0" "Bdy-sys_9" "Adv-Ev_75" 2 49 78492.4559780392
"180.0-360.0" "Bdy-sys_7" "Adv-Ev_59" 3 100 148232.358789857
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_121" 2 83 147846.565937425
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_143" 2 77 116775.677586667
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_19" 3 188 156169.88977684
"360.0-540.0" "Bdy-sys_15" "Adv-Ev_148" 1 64 114719.131532258
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_42" 1 94 142247.804747881
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_107" 1 13 14233.8453596769
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_107" 1 41 78830.5453228477
"900.0-1080.0" "Bdy-sys_4" "Adv-Ev_30" 3 15 12502.0495295573
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_111" 4 101 146790.288238847
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_21" 4 188 156471.862030941
"900.0-1080.0" "Bdy-sys_10" "Adv-Ev_87" 2 9 12393.3312781895
"0.0-180.0" "Bdy-sys_11" "Adv-Ev_96" 3 96 165739.511778096
"900.0-1080.0" "Bdy-sys_11" "Adv-Ev_95" 3 15 13508.7403746633
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_76" 1 46 76428.5544987607
"900.0-1080.0" "Bdy-sys_6" "Adv-Ev_48" 3 16 11434.4622285969
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_45" 4 61 113342.261869201
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_23" 1 69 161236.993166084
"720.0-900.0" "Bdy-sys_3" "Adv-Ev_22" 3 36 36980.4214591569
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_131" 4 6 12692.1371608752
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_46" 2 20 46820.9917478522
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_128" 4 5 12244.6923718605
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_131" 1 21 41928.901416221
"360.0-540.0" "Bdy-sys_3" "Adv-Ev_24" 1 67 115689.8651901
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_52" 3 82 115084.005770803
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_16" 1 68 145086.430994612
"180.0-360.0" "Bdy-sys_15" "Adv-Ev_155" 3 92 149046.947808137
"360.0-540.0" "Bdy-sys_6" "Adv-Ev_46" 1 60 117091.050647379
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_53" 3 35 45407.8968041752
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_42" 1 14 12496.6060474287
"540.0-720.0" "Bdy-sys_13" "Adv-Ev_125" 3 46 80555.4745830955
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_32" 4 58 118030.656624752
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_127" 4 9 13248.6200952112
"720.0-900.0" "Bdy-sys_13" "Adv-Ev_118" 1 22 42518.2686105364
"900.0-1080.0" "Bdy-sys_5" "Adv-Ev_36" 3 16 10210.0196971471
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_117" 2 4 12470.8104516197
"540.0-720.0" "Bdy-sys_14" "Adv-Ev_136" 4 35 78528.4114164881
"540.0-720.0" "Bdy-sys_6" "Adv-Ev_46" 1 39 79049.987899696
"180.0-360.0" "Bdy-sys_11" "Adv-Ev_91" 3 92 153168.498416457
"0.0-180.0" "Bdy-sys_10" "Adv-Ev_80" 3 98 166082.469766783
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_82" 2 38 77822.3917322199
"0.0-180.0" "Bdy-sys_7" "Adv-Ev_59" 2 94 164537.581099821
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_117" 1 4 13992.8728598418
"0.0-180.0" "Bdy-sys_4" "Adv-Ev_31" 4 88 165768.59451555
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_12" 1 44 72087.9459753046
"900.0-1080.0" "Bdy-sys_13" "Adv-Ev_121" 1 7 13205.9360631987
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_142" 3 79 151404.612541283
"720.0-900.0" "Bdy-sys_14" "Adv-Ev_137" 2 23 42016.343852922
"0.0-180.0" "Bdy-sys_13" "Adv-Ev_120" 3 107 164985.258134993
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_97" 1 47 75796.3961195548
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_10" 3 35 42990.7491225651
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_126" 4 88 147303.672391458
"720.0-900.0" "Bdy-sys_1" "Adv-Ev_6" 4 22 44496.3950802564
"0.0-180.0" "Bdy-sys_3" "Adv-Ev_25" 2 179 157296.500919607
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_73" 1 82 142312.416134486
"360.0-540.0" "Bdy-sys_12" "Adv-Ev_110" 4 63 115971.06629497
"720.0-900.0" "Bdy-sys_12" "Adv-Ev_111" 3 41 41607.173131174
"180.0-360.0" "Bdy-sys_14" "Adv-Ev_134" 2 76 151749.496450226
"540.0-720.0" "Bdy-sys_11" "Adv-Ev_105" 3 45 77061.6164011538
"180.0-360.0" "Bdy-sys_3" "Adv-Ev_19" 2 128 129656.587060987
"360.0-540.0" "Bdy-sys_10" "Adv-Ev_82" 3 75 118416.087136392
"900.0-1080.0" "Bdy-sys_3" "Adv-Ev_20" 1 10 12217.422694104
"360.0-540.0" "Bdy-sys_14" "Adv-Ev_136" 1 81 116015.479183089
"540.0-720.0" "Bdy-sys_2" "Adv-Ev_13" 3 55 76866.6970431253
"540.0-720.0" "Bdy-sys_10" "Adv-Ev_85" 4 53 78940.5151263862
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_32" 2 58 118030.656624752
"720.0-900.0" "Bdy-sys_11" "Adv-Ev_94" 2 25 44673.8584006883
"720.0-900.0" "Bdy-sys_6" "Adv-Ev_45" 3 36 39361.1378635146
"180.0-360.0" "Bdy-sys_13" "Adv-Ev_122" 4 66 151195.986342074
"360.0-540.0" "Bdy-sys_11" "Adv-Ev_103" 1 65 113346.438616361
"900.0-1080.0" "Bdy-sys_12" "Adv-Ev_109" 1 7 12629.6359465786
"180.0-360.0" "Bdy-sys_9" "Adv-Ev_73" 3 92 146659.917237743
"180.0-360.0" "Bdy-sys_8" "Adv-Ev_63" 2 100 145681.948620152
"180.0-360.0" "Bdy-sys_5" "Adv-Ev_37" 3 100 151288.928362439
"180.0-360.0" "Bdy-sys_2" "Adv-Ev_11" 4 82 149516.061931541
"900.0-1080.0" "Bdy-sys_9" "Adv-Ev_67" 2 9 14439.9896876827
"540.0-720.0" "Bdy-sys_12" "Adv-Ev_109" 3 62 77938.9121001402
"360.0-540.0" "Bdy-sys_4" "Adv-Ev_29" 3 71 118297.836992267
"720.0-900.0" "Bdy-sys_10" "Adv-Ev_78" 3 26 43955.4541236927
"900.0-1080.0" "Bdy-sys_2" "Adv-Ev_17" 3 17 12170.3112101505
"180.0-360.0" "Bdy-sys_12" "Adv-Ev_110" 1 73 146565.898486672
"900.0-1080.0" "Bdy-sys_15" "Adv-Ev_148" 3 17 11904.8691588456
"540.0-720.0" "Bdy-sys_4" "Adv-Ev_33" 3 68 74542.9286460308
